年份,最低分,最高分
2017,597,693
2017,548,690
2016,631,750
2016,580,750
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,371,702
2013,556,629
2012,619,684
2012,557,628
2011,601,663
2011,339,621
2010,750,670
2009,535,569
2008,625,674
2008,430,663
