年份,最低分,最高分
2020,750,750
2017,505,750
2016,750,750
2015,531,750
2015,750,750
2014,527,750
2013,285,566
2013,412,495
2013,249,372
2012,320,588
2012,441,520
2012,217,407
2011,474,585
2011,208,476
2010,168,455
2010,750,750
