年份,最低分,最高分
2017,386,750
2016,750,750
2016,750,750
2014,750,750
2013,420,495
2013,181,429
2012,445,498
2012,180,462
2011,424,499
2011,180,453
2010,199,433
2010,433,488
2010,750,480
2008,440,498
