年份,最低分,最高分
2017,467,516
2017,394,570
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,431,561
2013,396,560
2013,220,437
2012,413,526
2012,407,548
2012,220,416
2011,440,568
2011,441,569
2011,235,442
2010,227,546
2009,515,564
2008,570,580
2008,493,598
