年份,最低分,最高分
2017,511,563
2017,414,570
2016,750,750
2015,497,750
2014,750,750
2013,480,540
2013,178,493
2012,508,587
2012,201,507
2011,532,604
2011,202,571
2010,304,519
2009,444,485
2008,514,556
