年份,最低分,最高分
2016,750,750
2016,750,750
2015,726,750
2014,600,750
2014,750,750
2014,750,750
2014,750,750
2012,596,600
2011,300,330
2010,307,590
2010,456,500
2010,750,544
2009,495,537
2008,496,547
