年份,最低分,最高分
2017,490,541
2016,750,750
2015,555,750
2015,539,750
2014,750,750
2014,750,750
2014,750,750
2013,478,534
2013,457,493
2012,537,589
2012,511,543
2011,531,583
2011,476,599
2010,478,606
2009,579,637
2009,547,589
2009,578,624
2008,534,590
