年份,最低分,最高分
2017,536,610
2016,750,750
2015,546,750
2015,563,750
2015,490,750
2013,558,620
2013,508,563
2012,536,603
2012,436,571
2011,545,614
2011,457,558
2009,591,623
2009,573,605
2008,544,594
