年份,最低分,最高分
2017,511,545
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,447,610
2013,387,502
2012,425,586
2012,365,476
2011,425,562
2011,346,474
2010,750,562
2008,530,618
2008,475,525
