年份,最低分,最高分
2017,566,750
2016,590,750
2016,750,750
2015,598,653
2015,750,601
2014,750,750
2014,750,750
2013,576,638
2013,477,591
2012,583,655
2012,495,617
2012,207,563
2011,561,639
2011,483,593
2011,504,543
2011,350,509
2010,750,654
2010,499,590
2010,750,580
2009,586,645
2009,557,619
2009,500,595
2008,582,641
2008,556,585
