年份,最低分,最高分
2017,444,503
2017,433,486
2016,750,750
2016,750,750
2016,750,750
2015,536,750
2015,497,750
2014,750,750
2014,750,750
2014,750,750
2013,514,569
2013,373,561
2013,313,473
2012,425,594
2011,455,607
2011,178,521
2010,269,496
2009,473,513
