年份,最低分,最高分
2017,507,574
2016,530,750
2016,750,750
2014,562,750
2014,750,750
2014,750,750
2013,491,600
2013,485,563
2012,411,570
2012,412,526
2011,443,593
2011,444,576
2010,750,578
2009,519,582
2008,569,618
2008,493,616
