年份,最低分,最高分
2016,750,750
2016,750,750
2015,464,750
2015,390,750
2014,750,750
2014,750,750
2013,435,507
2013,267,487
2013,339,414
2013,237,398
2012,419,515
2012,263,473
2012,322,421
2012,237,453
2011,444,550
2011,250,484
2011,341,437
2011,199,423
2010,750,563
2010,358,465
2009,501,562
2009,450,502
2009,378,464
2008,548,589
2008,497,537
2008,358,510
