年份,最低分,最高分
2016,750,750
2016,750,750
2015,621,750
2014,617,750
2014,750,750
2014,750,750
2014,750,750
2013,632,642
2012,606,638
2011,572,604
2010,750,621
2010,750,593
2008,552,613
2008,536,582
