年份,最低分,最高分
2017,427,495
2016,750,750
2015,750,750
2015,465,750
2014,750,750
2014,750,750
2013,485,504
2013,449,493
2013,201,383
2012,478,524
2012,222,447
2011,561,579
2011,520,579
2011,210,487
2010,750,542
2010,496,540
2009,448,480
2008,546,562
