年份,最低分,最高分
2020,750,750
2017,550,650
2016,564,669
2014,750,750
2014,750,750
2013,552,651
2013,521,575
2013,318,467
2012,515,638
2012,411,544
2012,213,455
2011,544,652
2011,445,536
2011,244,538
2010,437,527
2010,750,634
2009,585,654
2008,589,667
2008,493,582
2008,569,663
