年份,最低分,最高分
2017,373,448
2016,397,750
2016,750,750
2016,245,750
2014,750,750
2013,403,490
2013,193,419
2012,434,504
2012,180,447
2011,414,474
2011,165,433
2010,191,431
2010,433,470
2009,504,550
