年份,最低分,最高分
2017,493,511
2017,459,512
2016,750,750
2016,750,750
2015,510,750
2015,485,750
2014,750,750
2013,462,556
2013,211,396
2013,265,457
2012,490,548
2012,359,483
2012,244,393
2011,511,571
2011,245,480
2011,384,513
2010,750,554
2009,505,521
