年份,最低分,最高分
2017,139,448
2016,750,750
2016,750,750
2015,480,750
2015,379,750
2014,750,750
2014,750,750
2013,455,501
2013,189,467
2012,488,531
2012,159,474
2011,514,577
2011,151,532
2009,580,609
