年份,最低分,最高分
2015,500,750
2015,452,750
2014,750,750
2014,750,750
2014,750,750
2013,538,568
2013,474,595
2013,315,469
2012,510,552
2012,454,547
2012,321,469
2011,525,563
2011,447,565
2011,251,474
2008,515,550
2008,433,532
