年份,最低分,最高分
2020,382,407
2020,376,393
2017,750,750
2016,370,750
2016,750,750
2015,359,750
2014,345,750
2014,750,750
2014,750,750
2013,338,750
2013,750,750
2012,352,382
2011,353,391
2010,469,469
