年份,最低分,最高分
2017,571,620
2017,521,570
2016,559,750
2016,515,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,551,629
2013,515,566
2013,399,489
2012,581,636
2012,471,582
2012,391,439
2011,554,646
2011,473,563
2011,344,501
2010,554,595
2010,386,600
2009,530,609
2009,435,576
2009,410,592
2008,592,652
2008,442,602
