年份,最低分,最高分
2020,552,628
2017,504,578
2017,750,750
2016,524,750
2016,750,750
2014,560,750
2014,750,750
2013,548,639
2013,509,615
2012,546,624
2012,483,538
2011,529,608
2011,454,521
2010,538,597
2009,528,556
2009,511,530
