年份,最低分,最高分
2020,475,750
2017,455,496
2016,473,750
2015,484,750
2014,750,750
2013,485,562
2013,362,443
2012,517,599
2012,373,502
2011,540,603
2011,488,568
2011,301,513
2010,312,639
2008,490,571
