年份,最低分,最高分
2017,750,750
2017,437,475
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,297,531
2013,184,381
2012,258,505
2012,236,385
2011,107,524
2011,247,429
2010,471,528
2010,750,544
2009,471,501
2008,515,585
