年份,最低分,最高分
2017,504,590
2017,750,750
2017,451,519
2016,535,750
2016,519,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2014,750,750
2013,347,598
2013,442,558
2013,237,488
2012,507,609
2012,449,612
2012,429,474
2012,361,496
2011,539,607
2011,473,554
2011,418,514
2010,545,593
2010,486,532
2009,534,553
2008,544,617
2008,509,607
2008,479,555
