年份,最低分,最高分
2020,622,750
2019,614,750
2017,605,750
2016,618,659
2015,549,750
2015,750,750
2014,625,656
2014,750,750
2013,610,664
2012,586,645
2011,520,656
2010,603,657
2009,606,652
2008,577,649
