年份,最低分,最高分
2017,481,554
2016,498,750
2016,317,750
2015,525,586
2013,449,582
2013,342,473
2012,488,597
2012,219,536
2011,454,603
2011,203,520
2011,473,520
2010,750,542
2009,557,601
2009,502,553
