年份,最低分,最高分
2017,474,750
2016,750,750
2016,750,750
2015,580,630
2015,750,570
2014,750,750
2014,750,750
2013,562,628
2013,452,580
2013,355,512
2012,575,634
2012,494,638
2012,251,579
2011,572,621
2011,486,578
2011,186,519
2011,475,560
2010,750,637
2010,750,588
2009,586,629
2009,557,605
2009,500,574
2008,582,616
2008,556,619
