年份,最低分,最高分
2017,458,562
2017,430,473
2016,464,750
2016,750,750
2015,450,750
2014,750,750
2014,750,750
2013,386,564
2013,284,456
2013,300,396
2012,342,543
2012,339,466
2012,239,389
2011,103,558
2011,116,508
2011,102,425
2010,415,493
2009,530,530
2009,466,507
2008,515,588
