年份,最低分,最高分
2017,473,539
2017,432,504
2016,505,750
2016,476,750
2014,750,750
2014,750,750
2014,750,750
2013,500,568
2013,400,551
2013,181,472
2012,520,589
2012,437,564
2012,127,484
2011,494,555
2011,404,565
2011,161,498
2010,183,555
2009,511,564
