年份,最低分,最高分
2017,456,479
2017,280,290
2016,750,750
2016,750,750
2016,750,750
2015,750,750
2015,750,750
2015,750,750
2014,750,750
2014,750,750
2013,369,553
2013,287,319
2013,217,351
2012,384,541
2012,297,345
2012,190,383
2011,359,507
2011,199,199
2011,199,374
2010,269,402
2010,415,523
2008,468,555
