年份,最低分,最高分
2020,750,750
2020,540,571
2017,488,533
2017,464,496
2016,750,750
2016,750,750
2015,750,750
2015,509,750
2014,750,750
2014,750,750
2013,486,539
2013,424,520
2012,527,556
2012,479,555
2011,442,540
2010,380,452
2009,422,461
2008,445,510
