年份,最低分,最高分
2017,485,750
2017,422,750
2016,750,750
2015,489,750
2014,750,750
2013,476,521
2013,191,497
2012,501,549
2012,201,482
2011,531,565
2011,200,529
2011,201,389
2010,518,542
2010,212,415
2009,448,457
2008,514,559
