年份,最低分,最高分
2017,750,750
2014,750,750
2014,750,750
2013,239,412
2013,203,313
2012,160,452
2012,200,319
2011,157,381
2011,212,431
2011,200,313
2010,196,365
2010,750,413
2010,203,401
2010,750,339
2008,365,494
2008,210,405
