年份,最低分,最高分
2020,608,639
2020,614,617
2018,606,642
2017,580,750
2016,607,750
2015,588,750
2014,590,750
2014,750,750
2013,564,611
2012,578,620
2011,594,636
2010,750,588
2009,566,608
2009,549,586
2008,560,615
2008,529,588
