年份,最低分,最高分
2017,484,612
2016,561,750
2016,494,750
2016,450,750
2015,750,637
2015,523,581
2013,556,619
2013,487,603
2013,443,498
2012,587,639
2012,485,630
2012,182,551
2011,562,627
2011,479,617
2011,444,528
2011,239,494
2010,750,632
2010,542,608
2009,586,622
2009,557,612
2008,582,619
2008,556,602
