年份,最低分,最高分
2017,750,750
2017,387,596
2016,750,750
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,419,497
2013,416,481
2013,209,411
2012,407,505
2012,421,487
2012,211,404
2011,435,550
2011,498,534
2011,228,434
2010,215,406
