年份,最低分,最高分
2017,456,558
2017,750,750
2016,453,584
2016,457,591
2015,476,750
2015,476,750
2015,476,750
2015,476,750
2015,476,750
2015,476,750
2015,476,750
2015,476,750
2015,750,750
2015,750,750
2014,750,750
2014,750,750
2013,380,579
2013,377,455
2013,440,516
2013,310,395
2012,410,554
2012,384,477
2012,195,447
2011,384,557
2011,367,502
2011,182,361
2011,174,438
2010,415,492
2010,750,528
2008,521,621
2008,468,572
2008,504,564
