年份,最低分,最高分
2017,501,532
2017,383,516
2016,750,750
2016,750,750
2015,501,750
2015,431,750
2015,411,750
2014,750,750
2014,750,750
2013,526,604
2013,417,552
2012,514,586
2012,300,532
2011,452,571
2011,308,491
2010,208,447
2010,750,546
2010,311,490
2009,443,482
2008,508,595
