年份,最低分,最高分
2020,482,750
2020,345,750
2020,377,750
2017,311,449
2017,261,389
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,312,398
2013,142,426
2013,201,301
2012,295,432
2012,207,450
2012,200,303
2011,172,417
2011,201,390
2011,185,300
2010,187,304
2010,750,437
2010,190,384
2010,750,416
2008,365,462
