年份,最低分,最高分
2016,750,750
2015,459,750
2014,750,750
2013,457,521
2013,200,344
2013,328,456
2012,485,540
2012,236,375
2012,372,491
2011,507,565
2011,235,499
2011,385,512
2009,508,536
2008,504,539
