年份,最低分,最高分
2017,479,569
2017,480,561
2016,750,750
2016,750,750
2015,491,750
2014,750,750
2014,750,750
2013,488,602
2013,371,448
2012,528,605
2012,500,547
2012,380,468
2011,541,610
2011,509,576
2011,330,486
2010,311,614
2008,550,604
2008,490,574
