年份,最低分,最高分
2017,293,437
2017,399,535
2017,376,516
2016,750,750
2014,750,750
2014,750,750
2013,429,555
2013,214,452
2012,463,563
2012,233,469
2011,433,585
2011,195,447
2010,202,447
2010,434,529
