年份,最低分,最高分
2016,467,750
2015,457,750
2014,463,750
2014,439,750
2013,429,480
2013,415,455
2013,317,380
2012,425,481
2012,419,461
2012,325,403
2011,469,522
2011,442,500
2011,373,422
2010,470,515
2010,449,489
2008,481,515
