年份,最低分,最高分
2017,532,576
2017,485,542
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,503,582
2013,424,561
2012,526,587
2012,423,553
2011,495,589
2011,424,530
2010,509,591
2010,454,545
2009,502,586
2009,435,537
2009,462,554
2008,522,633
2008,472,538
