年份,最低分,最高分
2020,750,582
2020,750,564
2017,514,560
2016,539,750
2015,526,750
2015,750,750
2014,538,750
2013,518,569
2013,455,558
2013,212,321
2013,275,396
2012,542,570
2012,494,584
2012,235,465
2012,313,444
2011,561,595
2011,511,588
2011,343,511
2011,267,508
2010,750,591
2009,510,558
2008,516,589
