年份,最低分,最高分
2017,478,536
2016,750,750
2014,485,750
2013,451,547
2013,368,491
2012,269,520
2012,244,449
2011,398,512
2011,279,457
2011,342,461
2011,255,395
2010,245,437
2010,441,527
2008,534,590
