年份,最低分,最高分
2020,566,602
2017,531,571
2016,750,750
2015,532,750
2014,750,750
2013,517,580
2013,200,418
2013,275,445
2012,542,583
2012,320,493
2012,236,399
2011,563,615
2011,234,410
2011,344,540
2010,557,594
2010,235,418
2009,547,580
2008,548,594
