年份,最低分,最高分
2016,465,750
2016,396,750
2016,750,750
2015,530,750
2014,750,750
2014,750,750
2014,750,750
2014,750,750
2013,486,553
2013,418,488
2012,427,567
2011,440,581
2010,750,545
2010,750,545
2009,492,516
2008,471,530
