年份,最低分,最高分
2017,477,536
2017,459,521
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,450,592
2013,378,541
2012,426,497
2012,343,495
2011,447,491
2011,344,510
2010,216,524
2008,531,576
