年份,最低分,最高分
2020,383,402
2020,383,390
2018,367,387
2017,360,383
2016,371,396
2016,750,750
2015,360,750
2014,345,750
2014,750,750
2014,750,750
2013,750,750
2013,750,750
2012,353,383
2011,346,394
