年份,最低分,最高分
2016,750,750
2015,750,585
2014,750,750
2013,452,563
2013,239,523
2012,493,595
2012,239,548
2011,477,575
2011,481,534
2011,216,472
2010,750,603
2010,750,538
2009,557,594
2008,556,601
