年份,最低分,最高分
2017,419,464
2016,750,750
2016,750,750
2015,461,750
2015,750,750
2014,750,750
2014,750,750
2014,750,750
2013,441,527
2013,359,442
2013,161,446
2012,476,556
2012,162,398
2012,270,486
2011,522,598
2011,311,506
2011,154,453
2010,750,750
2009,577,587
2008,517,578
