年份,最低分,最高分
2018,528,586
2017,494,526
2016,750,750
2015,514,750
2014,750,750
2013,464,513
2013,306,393
2012,489,534
2012,237,444
2011,525,573
2011,215,456
2010,201,436
2010,750,750
2008,494,554
