年份,最低分,最高分
2016,750,750
2014,750,750
2014,750,750
2013,450,548
2013,378,493
2012,273,492
2012,175,449
2011,254,466
2011,402,488
2011,209,428
2011,359,456
2010,155,479
2010,441,493
2008,534,599
