年份,最低分,最高分
2015,750,750
2015,490,750
2014,750,750
2014,750,750
2014,750,750
2013,497,533
2013,456,510
2013,166,449
2012,478,539
2012,205,474
2011,472,521
2010,213,476
2009,443,455
2008,461,503
