年份,最低分,最高分
2015,552,750
2014,750,750
2014,750,750
2013,529,630
2013,467,613
2012,446,593
2012,356,540
2011,467,571
2011,354,568
2010,750,590
2010,750,522
2010,750,586
2008,533,610
2008,480,583
