年份,最低分,最高分
2017,750,750
2016,750,750
2015,513,558
2014,750,750
2013,450,532
2013,222,483
2012,482,568
2012,192,528
2011,460,553
2011,442,522
2011,222,477
2010,542,578
2009,557,586
2008,556,591
