年份,最低分,最高分
2017,425,750
2016,750,750
2016,750,750
2015,465,750
2015,412,750
2014,750,750
2014,750,750
2013,430,516
2013,359,454
2013,165,440
2012,474,534
2012,394,506
2012,153,376
2012,333,480
2011,518,578
2011,310,513
2011,202,491
2010,500,574
2010,750,750
2009,586,624
