年份,最低分,最高分
2017,391,538
2017,750,750
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,281,516
2012,281,610
2012,226,406
2011,227,541
2011,289,418
2011,253,385
2010,363,415
2009,400,534
2009,365,409
2008,441,614
