年份,最低分,最高分
2017,432,448
2017,506,546
2017,410,534
2017,461,537
2016,750,750
2016,750,750
2014,512,750
2014,750,750
2013,469,554
2013,242,528
2012,451,502
2012,300,487
2012,269,368
2011,446,519
2011,289,466
2011,226,386
2010,300,596
2010,432,495
2010,750,539
2008,530,573
2008,475,549
2008,483,531
