年份,最低分,最高分
2017,750,750
2017,343,750
2016,486,750
2016,395,750
2015,483,750
2015,371,750
2015,433,750
2014,750,750
2014,750,750
2013,518,569
2013,420,525
2012,301,546
2011,467,564
2011,300,531
2011,182,484
2010,211,467
2010,310,506
2009,437,473
2008,508,578
2008,345,544
