年份,最低分,最高分
2020,555,604
2019,523,567
2017,503,560
2017,451,511
2016,501,606
2016,750,750
2015,535,750
2015,535,750
2015,471,750
2014,560,750
2014,750,750
2013,483,561
2013,441,497
2013,161,362
2012,540,598
2012,471,534
2012,153,454
2011,571,631
2011,515,604
2011,159,536
2010,491,560
2009,524,550
2008,547,598
2008,511,589
